@relation weka_TestData_driverHabit_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute distance numeric
@attribute second numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
1242,38.700001,36,-2.700001,-2.700001,20.75,2,cluster6
1243,18.9,13.5,-2.7,-2.700001,13.5,3,cluster0
1244,18,11.7,-2.1,-2.700001,16.25,4,cluster0
1245,56.699997,50.399998,-2.1,-2.700001,58.999998,4,cluster4
1246,42.299999,36,-2.1,-2.700001,43.75,4,cluster6
1247,51.299999,45,-2.1,-2.700001,53.5,4,cluster1
1248,35.099998,28.799999,-2.1,-2.700001,35.749999,4,cluster6
1249,25.199999,17.1,-2.025,-2.700001,28.5,5,cluster6
1250,66.599998,58.5,-2.025,-2.700001,86.749999,5,cluster4
1251,54,50.399998,-1.800001,-2.700001,43.749999,3,cluster5
1252,34.200001,30.599998,-1.800001,-2.700001,26.75,3,cluster6
1253,36,30.599998,-1.800001,-2.700001,36.75,4,cluster6
1254,18.9,15.299999,-1.8,-2.700001,14.5,3,cluster6
1255,22.5,15.299999,-1.8,-2.700001,27.249999,5,cluster6
1256,40.5,31.5,-1.8,-2.700001,60.249998,6,cluster4
1257,24.299999,15.299999,-1.8,-2.700001,32.499999,6,cluster6
1258,56.699997,47.699997,-1.8,-2.700001,87.999997,6,cluster4
1259,47.699997,40.5,-1.799999,-2.700001,60.249998,5,cluster1
1260,28.799999,17.1,-1.671428,-2.700001,49.999999,8,cluster6
1261,19.799999,9.9,-1.65,-2.700001,28.499999,7,cluster6
1262,63.899998,49.5,-1.6,-2.700001,157.999997,10,cluster4
1263,19.799999,13.5,-1.575,-2.700001,23.25,5,cluster6
1264,48.599998,42.299999,-1.575,-2.700001,62.999998,5,cluster1
1265,33.299999,28.799999,-1.5,-2.700001,34.999999,4,cluster6
1266,59.399998,54.899998,-1.5,-2.700001,63.499999,4,cluster1
1267,63.899998,50.399998,-1.5,-2.700001,157.249996,10,cluster4
1268,13.5,9,-1.5,-2.700001,12,4,cluster0
1269,33.299999,21.599998,-1.4625,-2.700001,70.999997,9,cluster3
1270,9,6.3,-2.7,-2.7,4.25,2,cluster0
1271,10.799999,6.3,-2.25,-2.7,7.25,3,cluster0
1272,13.5,6.3,-1.8,-2.7,14,5,cluster0
1273,10.799999,4.5,-1.575,-2.7,10,5,cluster0
1274,10.799999,5.4,-1.35,-2.7,11.5,5,cluster0
1275,4.5,0,-2.25,-2.7,1.75,3,cluster0
1276,13.5,10.8,-2.7,-2.7,6.75,2,cluster0
1277,33.3,30.6,-2.7,-2.7,17.75,2,cluster6
1278,53.1,50.4,-2.7,-2.7,28.75,2,cluster5
1279,6.3,3.6,-2.7,-2.7,2.75,2,cluster0
1280,22.5,19.8,-2.7,-2.7,11.75,2,cluster6
1281,31.5,28.8,-2.7,-2.7,16.75,2,cluster6
1282,60.3,57.6,-2.7,-2.7,32.75,2,cluster5
1283,45,42.3,-2.7,-2.7,24.25,2,cluster5
1284,49.5,46.8,-2.7,-2.7,26.75,2,cluster5
1285,17.1,11.7,-2.7,-2.7,12,3,cluster0
1286,7.2,4.5,-2.7,-2.7,3.25,2,cluster0
1287,58.5,55.8,-2.7,-2.7,31.75,2,cluster5
1288,72.9,70.2,-2.7,-2.7,39.75,2,cluster5
1289,65.7,63,-2.7,-2.7,35.75,2,cluster5
1290,42.3,39.6,-2.7,-2.7,22.75,2,cluster5
1291,70.2,67.5,-2.7,-2.7,38.25,2,cluster5
1292,15.299999,12.599999,-2.7,-2.7,7.749999,2,cluster0
1293,19.8,17.1,-2.7,-2.7,10.25,2,cluster6
1294,41.399998,4.4,-2.7,-2.7,52.694444,11,cluster3
1295,15.299999,8.099999,-2.4,-2.7,12.749999,4,cluster0
1296,19.8,15.299999,-2.250001,-2.7,14.5,3,cluster6
1297,27,22.5,-2.25,-2.7,20.75,3,cluster6
1298,9,4.5,-2.25,-2.7,5.75,3,cluster0
1299,22.5,18,-2.25,-2.7,16.75,3,cluster6
1300,28.8,24.3,-2.25,-2.7,22.25,3,cluster6
1301,36,31.5,-2.25,-2.7,28.25,3,cluster6
1302,27,22.5,-2.25,-2.7,20.5,3,cluster6
1303,42.3,27,-2.185714,-2.7,77.749999,8,cluster4
1304,13.5,7.2,-2.1,-2.7,11.5,4,cluster0
1305,13.5,3.6,-1.98,-2.7,14.5,6,cluster0
1306,37.8,27.9,-1.98,-2.7,54,6,cluster6
1307,43.199997,33.3,-1.979999,-2.7,64.499999,6,cluster4
1308,54,42.3,-1.95,-2.7,94.999999,7,cluster4
1309,52.2,38.7,-1.928571,-2.7,101,8,cluster4
1310,60.3,56.699997,-1.800002,-2.7,48.499999,3,cluster5
1311,55.8,50.399998,-1.800001,-2.7,58.749999,4,cluster1
1312,37.8,32.399998,-1.800001,-2.7,38.499999,4,cluster6
1313,46.8,41.399998,-1.800001,-2.7,48.499999,4,cluster1
1314,11.7,8.099999,-1.8,-2.7,8.499999,3,cluster0
1315,9.9,6.3,-1.8,-2.7,6.5,3,cluster0
1316,28.8,25.2,-1.8,-2.7,22.75,3,cluster6
1317,3.6,0,-1.8,-2.7,1.25,3,cluster0
1318,63,55.8,-1.8,-2.7,83.25,5,cluster4
1319,39.6,36,-1.8,-2.7,31.75,3,cluster6
1320,4.5,0.9,-1.8,-2.7,2,3,cluster0
1321,53.1,44.1,-1.8,-2.7,80.499999,6,cluster4
1322,7.2,0,-1.8,-2.7,4,5,cluster0
1323,23.4,18,-1.8,-2.7,23.25,4,cluster6
1324,12.599999,5.4,-1.8,-2.7,12.75,5,cluster0
1325,5.4,1.8,-1.8,-2.7,3.25,3,cluster0
1326,15.299999,11.7,-1.799999,-2.7,10.999999,3,cluster0
1327,41.399998,36,-1.799999,-2.7,43.249999,4,cluster1
1328,50.399998,46.8,-1.799999,-2.7,40.749999,3,cluster1
1329,43.199997,39.6,-1.799999,-2.7,34.749999,3,cluster1
1330,22.5,0,-1.730769,-2.7,39.999999,14,cluster3
1331,56.699997,43.199997,-1.6875,-2.7,124.249998,9,cluster4
1332,28.8,17.1,-1.671429,-2.7,50.5,8,cluster6
1333,34.2,24.3,-1.65,-2.7,57.75,7,cluster6
1334,17.1,9,-1.62,-2.7,22.749999,6,cluster0
1335,11.7,5.4,-1.575,-2.7,11,5,cluster0
1336,24.3,18,-1.575,-2.7,29.5,5,cluster6
1337,6.3,0,-1.575,-2.7,5,5,cluster0
1338,10.799999,4.5,-1.575,-2.7,10.999999,5,cluster0
1339,59.399998,46.8,-1.575,-2.7,134.249999,9,cluster4
1340,76.5,61.199997,-1.53,-2.7,207.749997,11,cluster4
1341,42.3,27,-1.53,-2.7,107.999999,11,cluster4
1342,39.6,30.599998,-1.5,-2.7,68.499999,7,cluster4
1343,11.7,2.7,-1.5,-2.7,12.5,7,cluster0
1344,27.9,23.4,-1.5,-2.7,28.5,4,cluster6
1345,38.7,34.2,-1.5,-2.7,40.5,4,cluster6
1346,20.699999,16.199999,-1.5,-2.7,20.499999,4,cluster6
1347,49.5,45,-1.5,-2.7,51.999999,4,cluster1
1348,11.7,7.2,-1.5,-2.7,11,4,cluster0
1349,37.8,30.599998,-1.44,-2.7,55.999999,6,cluster1
1350,94.5,80.1,-1.44,-2.7,267,11,cluster4
1351,74.7,58.5,-1.35,-2.7,239.499997,13,cluster4
1352,10.799999,7.2,-1.8,-2.7,7.25,3,cluster0
1353,11.7,7.2,-2.25,-2.7,7.75,3,cluster0
1354,12.599999,7.2,-1.8,-2.7,11.5,4,cluster0
1355,15.299999,11.7,-1.8,-2.7,11.5,3,cluster0
1356,8.099999,2.7,-1.35,-2.7,8.25,5,cluster0
1357,7.2,4.5,-2.7,-2.7,3.25,2,cluster0
1358,7.2,3.6,-1.8,-2.7,4.25,3,cluster0
1359,5.4,0,-1.8,-2.7,3.5,4,cluster0
1360,8.099999,4.5,-1.8,-2.7,5.5,3,cluster0
1361,5.4,0,-2.7,-2.7,2.25,3,cluster0
1362,6.3,0,-2.1,-2.7,3.75,4,cluster0
1363,6.3,0,-2.1,-2.7,3.5,4,cluster0
1364,6.3,0,-1.575,-2.7,4.5,5,cluster0
1365,7.2,0,-1.2,-2.7,8.25,7,cluster0
1366,9,5.4,-1.8,-2.699999,6.25,3,cluster0
1367,8.099999,3.6,-1.5,-2.699999,6,4,cluster0
1368,16.199999,13.5,-2.699999,-2.699999,8.25,2,cluster0
1369,25.199999,22.5,-2.699999,-2.699999,13.25,2,cluster6
1370,24.3,18,-2.1,-2.699999,23.75,4,cluster6
1371,29.699999,23.4,-2.1,-2.699999,29.249999,4,cluster6
1372,25.199999,18.9,-2.1,-2.699999,24.499999,4,cluster6
1373,16.199999,12.599999,-1.8,-2.699999,11.749999,3,cluster0
1374,20.699999,15.299999,-1.8,-2.699999,19.499999,4,cluster6
1375,25.199999,19.8,-1.8,-2.699999,24.749999,4,cluster6
1376,16.199999,8.099999,-1.62,-2.699999,20.999999,6,cluster0
1377,17.1,10.799999,-1.575,-2.699999,19.249999,5,cluster0
1378,26.099998,19.8,-1.575,-2.699999,31.999999,5,cluster6
1379,37.8,26.099998,-1.4625,-2.699999,79.999998,9,cluster4
1380,35.1,27,-1.35,-2.699999,61.749999,7,cluster4
1381,15.299999,9.9,-1.35,-2.699999,18.249999,5,cluster0
1382,26.099998,18,-1.35,-2.699999,42.499998,7,cluster6
1383,22.5,16.199999,-1.26,-2.699999,32.249999,6,cluster6
1384,31.5,20.699999,-1.2,-2.699999,69.999998,10,cluster3
1385,20.699999,13.5,-1.2,-2.699999,34.499999,7,cluster6
1386,29.699999,27,-2.699999,-2.699999,15.75,2,cluster6
1387,27,22.5,-2.25,-2.699999,20.75,3,cluster6
1388,33.299999,26.099998,-1.8,-2.699999,41.249998,5,cluster6
1389,20.699999,17.1,-1.799999,-2.699999,16,3,cluster6
1390,23.4,15.299999,-1.62,-2.699999,32.999999,6,cluster6
1391,30.599998,23.4,-1.44,-2.699999,44.499999,6,cluster6
1392,23.4,15.299999,-1.35,-2.699999,37.249999,7,cluster6
1393,21.599998,18.9,-2.699999,-2.699999,11.249999,2,cluster6
1394,32.399998,26.099998,-2.1,-2.699999,32.249999,4,cluster6
1395,26.099998,23.4,-2.699998,-2.699998,13.749999,2,cluster6
1396,36.899998,34.2,-2.699998,-2.699998,19.749999,2,cluster6
1397,26.099998,21.599998,-2.25,-2.699998,19.749999,3,cluster6
1398,21.599998,17.1,-2.249999,-2.699998,15.999999,3,cluster6
1399,37.8,34.2,-1.8,-2.699998,30.249999,3,cluster6
1400,21.599998,16.199999,-1.8,-2.699998,20.499999,4,cluster6
1401,30.599998,27,-1.799999,-2.699998,23.749999,3,cluster6
1402,47.699997,45,-2.699997,-2.699997,25.749999,2,cluster5
1403,54,49.5,-2.25,-2.699997,43.249999,3,cluster5
1404,56.699997,52.199997,-2.25,-2.699997,45.249998,3,cluster5
1405,52.199997,45,-1.799999,-2.699997,68.249998,5,cluster1
1406,43.199997,39.6,-1.799999,-2.699997,34.249999,3,cluster1
1407,52.199997,44.1,-1.619999,-2.699997,80.249998,6,cluster4
1408,51.3,43.199997,-1.35,-2.699997,91.499998,7,cluster4
1409,78.299995,75.599998,-2.699997,-2.699997,42.749998,2,cluster5
1410,41.399998,36.899998,-2.25,-2.699997,32.499999,3,cluster6
1411,65.699997,62.099998,-1.799999,-2.699997,53.499997,3,cluster5
1412,52.199997,48.599998,-1.799999,-2.699997,41.749999,3,cluster5
1413,53.099998,49.5,-1.799999,-2.699997,42.999999,3,cluster5
1414,41.399998,37.799999,-1.799999,-2.699997,32.749999,3,cluster1
1415,42.299999,36,-1.575,-2.699997,54.249999,5,cluster1
1416,62.099998,51.299999,-1.542857,-2.699997,126.749997,8,cluster4
1417,53.099998,48.599998,-1.5,-2.699997,56.499998,4,cluster1
1418,71.099998,66.599998,-1.5,-2.699997,76.999997,4,cluster4
1419,73.799995,71.1,-2.699995,-2.699995,40.249999,2,cluster5
1420,74.7,71.1,-1.8,-2.699995,60.999999,3,cluster5
1421,79.2,75.6,-1.8,-2.699995,64.749999,3,cluster5
1422,96.92531,94.22595,-2.69936,-2.69936,53.097572,2,cluster5
1423,48.84011,46.116535,-1.361787,-2.69906,39.193804,3,cluster1
1424,109.79524,105.05194,-2.37165,-2.69491,89.429864,3,cluster4
1425,70.4453,67.266075,-1.589613,-2.67556,57.681392,3,cluster5
1426,97.35203,93.505295,-1.923367,-2.660721,79.728706,3,cluster4
1427,109.36589,106.68773,-1.33908,-2.657004,90.388432,3,cluster4
1428,97.12004,94.36228,-0.919253,-2.61922,105.672731,4,cluster4
1429,9.925024,5.042365,-2.44133,-2.609736,6.189633,3,cluster0
1430,86.8551,84.25292,-2.60218,-2.60218,47.530006,2,cluster5
1431,36.899998,29.699999,-1.44,-2.600002,55.72222,6,cluster6
1432,103.16329,100.5694,-2.59389,-2.59389,56.592414,2,cluster5
1433,71.6956,66.92266,-1.193235,-2.58015,97.228573,5,cluster4
1434,59.746674,57.167633,-2.579041,-2.579041,32.476196,2,cluster5
1435,70.37273,58.097286,-1.534431,-2.54887,159.861362,9,cluster4
1436,98.14809,93.98046,-2.083815,-2.528985,80.177221,3,cluster4
1437,104.009995,98.3933,-1.872232,-2.5151,112.943571,4,cluster4
1438,111.070984,108.09,-1.490492,-2.50842,91.599834,3,cluster4
1439,101.09031,98.31081,-1.38975,-2.50153,82.774972,3,cluster4
1440,73.4451,69.80029,-1.822405,-2.49411,59.498994,3,cluster5
1441,120.31166,117.836815,-2.474845,-2.474845,66.152354,2,cluster5
1442,68.618614,59.179283,-0.943933,-2.466256,194.263129,11,cluster4
1443,55.799999,53.049998,-1.375,-2.460001,45.655555,3,cluster1
1444,38.927822,26.087837,-1.62888,-2.455565,36.640392,11,cluster4
1445,101.26137,90.66134,-1.766672,-2.454074,186.428436,7,cluster4
1446,103.65898,99.27055,-2.194215,-2.45252,84.482219,3,cluster4
1447,75.90217,70.00202,-1.475038,-2.43506,101.968581,5,cluster4
1448,93.75239,90.01387,-1.86926,-2.43369,76.412489,3,cluster4
1449,52.904903,50.473198,-2.431705,-2.431705,28.716139,2,cluster5
1450,99.72509,97.300125,-2.424965,-2.424965,54.729226,2,cluster5
1451,97.02616,94.62974,-2.39642,-2.39642,53.23775,2,cluster5
1452,48.28026,45.036625,-1.081212,-2.389595,51.981336,4,cluster1
1453,71.64854,69.260124,-2.388416,-2.388416,39.141296,2,cluster5
1454,105.154854,100.07201,-1.694281,-2.36326,114.115865,4,cluster4
1455,101.13933,97.316864,-1.274155,-2.353236,110.765289,4,cluster4
1456,76.307236,73.02054,-1.095565,-2.326185,83.47171,4,cluster4
1457,98.00949,94.43344,-0.894012,-2.32368,134.720799,5,cluster4
1458,113.748245,111.01317,-0.911692,-2.32027,125.447856,4,cluster4
1459,101.36339,99.06057,-2.30282,-2.30282,55.673322,2,cluster5
1460,78.81996,74.55049,-2.134735,-2.29192,63.948017,3,cluster5
1461,101.72636,99.43789,-2.28847,-2.28847,55.878958,2,cluster5
1462,102.24839,99.96428,-2.28411,-2.28411,56.170186,2,cluster5
1463,64.34313,62.066475,-2.276655,-2.276655,35.113779,2,cluster5
1464,3.525386,0.294976,-1.615205,-2.265162,1.772361,3,cluster0
1465,49.271885,47.00762,-2.264265,-2.264265,26.744307,2,cluster5
1466,63.76482,61.510494,-2.254326,-2.254326,34.798698,2,cluster5
1467,53.178947,48.184288,-1.248665,-2.253687,70.747373,5,cluster1
1468,30.774067,28.529493,-2.244574,-2.244574,16.473211,2,cluster6
1469,64.05552,60.922024,-1.044499,-2.23616,68.906233,4,cluster1
1470,12.887006,10.661413,-2.225593,-2.225593,6.541227,2,cluster0
1471,115.89404,109.272545,-1.655374,-2.217706,156.196896,5,cluster4
1472,35.90913,33.54209,-1.18352,-2.217645,29.225265,3,cluster6
1473,103.08337,97.36035,-1.144604,-2.2154,167.165464,6,cluster4
1474,87.297775,85.09727,-2.200505,-2.200505,47.887512,2,cluster5
1475,112.34927,110.01016,-1.169555,-2.19721,92.364303,3,cluster4
1476,106.43773,102.69684,-1.870445,-2.16695,87.221767,3,cluster4
1477,113.422264,111.259766,-2.162498,-2.162498,62.411675,2,cluster5
1478,46.38302,40.38915,-1.997957,-2.152552,48.318099,4,cluster1
1479,85.01809,78.29054,-1.121258,-2.14981,158.160632,7,cluster4
1480,33.17625,21.682833,-0.676083,-2.147314,129.502754,18,cluster3
1481,109.827705,107.06019,-0.922505,-2.14725,121.088465,4,cluster4
1482,112.111374,109.38466,-0.908905,-2.146599,123.152701,4,cluster4
1483,71.74321,66.759544,-1.245917,-2.14547,96.116188,5,cluster4
1484,108.724335,106.58119,-2.143145,-2.143145,59.80709,2,cluster5
1485,106.65938,103.60686,-1.017507,-2.121564,117.325386,4,cluster4
1486,84.50677,81.00852,-1.166083,-2.106776,91.390096,4,cluster4
1487,119.33305,117.23873,-2.09432,-2.09432,65.714383,2,cluster5
1488,5.964946,1.800513,-1.388145,-2.08618,4.04728,4,cluster0
1489,64.49576,61.273674,-1.611043,-2.08138,52.273282,3,cluster5
1490,108.94156,105.513916,-1.713822,-2.08111,89.254424,3,cluster4
1491,105.17769,102.22735,-1.47517,-2.07374,86.585036,3,cluster4
1492,109.77212,107.70019,-2.07193,-2.07193,60.408975,2,cluster5
1493,95.926926,91.73511,-1.047954,-2.069956,129.309316,5,cluster4
1494,40.66796,38.606342,-2.061618,-2.061618,22.020639,2,cluster6
1495,39.533627,37.488026,-2.045601,-2.045601,21.394904,2,cluster6
1496,41.792316,38.321632,-1.735342,-2.034751,33.297643,3,cluster1
1497,62.644386,59.03151,-0.903219,-2.034386,85.162018,5,cluster1
1498,97.47097,91.53282,-1.18763,-2.03242,157.421773,6,cluster4
1499,98.567154,87.39187,-1.241698,-2.03188,260.291779,10,cluster4
1500,119.68993,116.82944,-1.430245,-2.02565,98.384347,3,cluster4
1501,113.12864,111.11098,-2.01766,-2.01766,62.288783,2,cluster5
1502,30.28057,27.8288,-0.817257,-2.016214,32.383951,4,cluster6
1503,115.36541,113.33938,-1.013015,-2.01,95.570603,3,cluster4
1504,28.332008,26.322815,-2.009193,-2.009193,15.181895,2,cluster6
1505,5.979024,2.009164,-0.992465,-2.008728,5.971113,5,cluster0
1506,87.35295,81.03687,-1.05268,-2.00776,162.033059,7,cluster4
1507,31.736483,27.983822,-1.250887,-1.979934,33.202183,4,cluster6
1508,99.7038,97.71285,-0.995475,-1.964245,81.987835,3,cluster4
1509,88.892494,86.937996,-1.954498,-1.954498,48.841803,2,cluster5
1510,34.838604,31.53093,-1.653837,-1.953522,27.570727,3,cluster6
1511,50.399952,48.447636,-1.952316,-1.952316,27.457663,2,cluster1
1512,9.354268,7.151223,-0.734348,-1.947096,9.112234,4,cluster0
1513,54.899998,52.199997,-0.9,-1.940001,59.161108,4,cluster1
1514,53.142303,49.26776,-1.291514,-1.938165,57.411419,4,cluster1
1515,31.107033,29.168896,-1.938137,-1.938137,16.743314,2,cluster6
1516,44.099998,40.93,-0.7925,-1.930001,59.005553,5,cluster1
1517,102.62653,97.0419,-1.116926,-1.928875,165.717725,6,cluster4
1518,70.413864,68.48726,-1.926604,-1.926604,38.583646,2,cluster5
1519,66.417274,64.36607,-1.025602,-1.921904,54.244087,3,cluster5
1520,114.62298,107.07015,-1.510566,-1.915194,185.309818,6,cluster4
1521,100.124245,98.21283,-1.911415,-1.911415,55.093632,2,cluster5
1522,106.49853,101.78479,-1.571247,-1.90645,115.884919,4,cluster4
1523,73.04801,71.14554,-1.90247,-1.90247,40.053764,2,cluster5
1524,55.8,53,-1.35,-1.899998,45.472222,3,cluster1
1525,106.358444,100.94311,-0.773619,-1.89624,230.239294,8,cluster4
1526,66.09053,60.894264,-0.577363,-1.88789,175.504866,10,cluster4
1527,113.848694,111.905304,-0.971695,-1.886786,94.318358,3,cluster4
1528,100.94663,99.06082,-1.88581,-1.88581,55.557625,2,cluster5
1529,89.136566,84.48156,-1.163752,-1.88,121.053859,5,cluster4
1530,68.706215,66.82667,-1.879545,-1.879545,37.648024,2,cluster5
1531,69.85842,66.39349,-0.866232,-1.879454,94.257082,5,cluster4
1532,54.86206,50.827534,-1.008631,-1.87445,74.155703,5,cluster1
1533,108.15867,105.577255,-1.290707,-1.865575,89.216321,3,cluster4
1534,70.9066,68.543076,-1.181762,-1.86095,57.915368,3,cluster5
1535,103.11883,101.263336,-1.855494,-1.855494,56.772824,2,cluster5
1536,76.80599,73.43962,-1.122123,-1.8532,83.11641,4,cluster4
1537,37.432076,35.585526,-1.84655,-1.84655,20.282667,2,cluster6
1538,82.21105,79.60843,-0.86754,-1.84203,89.559182,4,cluster4
1539,5.299435,1.985255,-1.104726,-1.835424,3.798703,4,cluster0
1540,55.707787,53.873936,-1.833851,-1.833851,30.439367,2,cluster5
1541,88.977325,85.64161,-1.111905,-1.827566,96.95888,4,cluster4
1542,27.424543,25.006283,-0.604565,-1.821777,37.189222,5,cluster6
1543,117.86476,116.04431,-1.82045,-1.82045,64.974742,2,cluster5
1544,109.02689,107.20948,-1.81741,-1.81741,60.065658,2,cluster5
1545,101.41334,98.17764,-1.61785,-1.81736,83.107489,3,cluster4
1546,119.194145,116.82765,-0.788832,-1.814005,131.480407,4,cluster4
1547,113.72677,111.91852,-1.80825,-1.80825,62.679247,2,cluster5
1548,91.36566,88.87914,-1.24326,-1.8065,75.258456,3,cluster5
1549,115.91581,114.11388,-1.80193,-1.80193,63.897136,2,cluster5
1550,71.1,69.299995,-1.800005,-1.800005,38.999999,2,cluster5
1551,68.4,64.799995,-1.800002,-1.800005,55.499999,3,cluster5
1552,77.4,69.299995,-1.620001,-1.800005,121.749997,6,cluster4
1553,77.4,71.1,-1.575,-1.800005,102.749999,5,cluster4
1554,70.2,62.1,-1.35,-1.800005,129.249997,7,cluster4
1555,68.400002,66.599998,-1.800003,-1.800003,37.5,2,cluster5
1556,73.799995,63.899998,-1.414285,-1.800003,152.999996,8,cluster4
1557,72,70.199997,-1.800003,-1.800003,39.499999,2,cluster5
1558,38.700001,36.899998,-1.800003,-1.800003,21,2,cluster6
1559,63,59.399998,-1.800001,-1.800003,50.999999,3,cluster5
1560,40.5,36.899998,-1.800001,-1.800003,32.25,3,cluster1
1561,48.599998,43.199997,-1.800001,-1.800003,50.999999,4,cluster1
1562,58.5,52.199997,-1.575001,-1.800003,76.999998,5,cluster1
1563,63.899998,56.699997,-1.44,-1.800003,100.999998,6,cluster4
1564,77.400002,74.699997,-1.350002,-1.800003,63.5,3,cluster5
1565,66.599998,63.899998,-1.35,-1.800003,54.249998,3,cluster5
1566,58.5,55.799999,-1.35,-1.800003,47.499999,3,cluster1
1567,54.899998,52.199997,-1.35,-1.800003,44.749999,3,cluster1
1568,49.5,46.799999,-1.35,-1.800003,39.999999,3,cluster1
1569,36.899998,31.5,-1.349999,-1.800003,47.249999,5,cluster1
1570,54,47.699997,-1.260001,-1.800003,84.749997,6,cluster1
1571,37.799999,24.299999,-1.227273,-1.800003,103.999997,12,cluster4
1572,72.900002,69.299995,-1.200002,-1.800003,78.999998,4,cluster4
1573,45,41.399998,-1.200001,-1.800003,47.749998,4,cluster1
1574,52.199997,45,-1.199999,-1.800003,94.999997,7,cluster4
1575,71.099998,67.5,-1.199999,-1.800003,76.749999,4,cluster4
1576,46.799999,35.099998,-1.17,-1.800003,125.249997,11,cluster4
1577,54,48.599998,-1.08,-1.800003,84.999998,6,cluster1
1578,58.5,56.699997,-1.800003,-1.800003,31.999999,2,cluster5
1579,54,52.199997,-1.800003,-1.800003,29.499999,2,cluster1
1580,46.8,43.199997,-1.800002,-1.800003,37.499999,3,cluster1
1581,58.5,54.899998,-1.800001,-1.800003,47.249999,3,cluster1
1582,49.5,45.899998,-1.800001,-1.800003,39.749999,3,cluster1
1583,54,48.6,-1.8,-1.800003,56.999999,4,cluster1
1584,58.5,50.399998,-1.62,-1.800003,90.249998,6,cluster4
1585,64.799995,58.5,-1.574999,-1.800003,85.249997,5,cluster4
1586,58.5,54,-1.5,-1.800003,62.249999,4,cluster1
1587,52.199997,47.699997,-1.5,-1.800003,55.749998,4,cluster1
1588,49.5,39.6,-1.414286,-1.800003,98.249998,8,cluster4
1589,64.799995,54.899998,-1.414285,-1.800003,133.749995,8,cluster4
1590,63.899998,51.3,-1.4,-1.800003,158.749997,10,cluster4
1591,66.6,61.199997,-1.350001,-1.800003,88.999999,5,cluster4
1592,45.899998,43.199997,-1.35,-1.800003,37.249999,3,cluster1
1593,45,42.3,-1.35,-1.800003,36.249999,3,cluster1
1594,54,48.6,-1.35,-1.800003,70.999999,5,cluster1
1595,54,51.3,-1.35,-1.800003,43.749999,3,cluster1
1596,58.5,52.199997,-1.260001,-1.800003,91.499998,6,cluster1
1597,62.1,55.8,-1.26,-1.800003,98.499998,6,cluster4
1598,55.8,49.5,-1.26,-1.800003,87.999998,6,cluster1
1599,65.7,63.899998,-1.800002,-1.800002,35.999999,2,cluster5
1600,27.9,26.099998,-1.800002,-1.800002,14.999999,2,cluster6
1601,41.399998,31.5,-1.65,-1.800002,70.249999,7,cluster4
1602,34.2,29.699999,-1.5,-1.800002,35.249999,4,cluster6
1603,26.099998,21.599998,-1.5,-1.800002,26.749999,4,cluster6
1604,27.9,20.699999,-1.44,-1.800002,40.749999,6,cluster6
1605,70.2,60.3,-1.414286,-1.800002,146.499998,8,cluster4
1606,28.8,26.099998,-1.350001,-1.800002,22.999999,3,cluster6
1607,38.7,30.599998,-1.35,-1.800002,68.249998,7,cluster1
1608,38.7,36,-1.35,-1.800002,30.999999,3,cluster1
1609,65.7,59.399998,-1.26,-1.800002,103.499998,6,cluster4
1610,28.8,25.199999,-1.2,-1.800002,29.999999,4,cluster6
1611,39.6,36,-1.2,-1.800002,41.999999,4,cluster1
1612,65.7,61.199997,-1.125001,-1.800002,87.749999,5,cluster1
1613,23.4,18.9,-1.125,-1.800002,28.999999,5,cluster6
1614,40.5,34.2,-1.05,-1.800002,72.499999,7,cluster1
1615,23.4,19.799999,-1.8,-1.800001,17.999999,3,cluster6
1616,26.099998,19.799999,-1.26,-1.800001,37.749998,6,cluster6
1617,17.1,15.299999,-1.800001,-1.800001,9,2,cluster0
1618,31.5,29.699999,-1.800001,-1.800001,17,2,cluster6
1619,27,23.4,-1.8,-1.800001,21,3,cluster6
1620,19.799999,14.4,-1.8,-1.800001,18.999999,4,cluster6
1621,22.5,18,-1.5,-1.800001,22.499999,4,cluster6
1622,27.9,25.199999,-1.35,-1.800001,22.25,3,cluster6
1623,32.399998,29.699999,-1.349999,-1.800001,25.999999,3,cluster6
1624,26.099998,19.799999,-1.26,-1.800001,38.249999,6,cluster6
1625,18,14.4,-1.2,-1.800001,17.749999,4,cluster6
1626,23.4,19.799999,-1.2,-1.800001,23.999999,4,cluster6
1627,32.399998,28.799999,-1.199999,-1.800001,33.999999,4,cluster6
1628,18,13.5,-1.125,-1.800001,21.75,5,cluster6
1629,9.9,8.099999,-1.800001,-1.800001,5,2,cluster0
1630,14.4,12.599999,-1.800001,-1.800001,7.5,2,cluster0
1631,24.3,20.699999,-1.8,-1.800001,18.75,3,cluster6
1632,31.5,27.9,-1.8,-1.800001,24.75,3,cluster6
1633,31.5,27,-1.5,-1.800001,32.25,4,cluster6
1634,14.4,9.9,-1.5,-1.800001,13.249999,4,cluster0
1635,32.399998,27.9,-1.499999,-1.800001,33.749999,4,cluster6
1636,27,19.8,-1.44,-1.800001,38.749999,6,cluster6
1637,30.599998,23.4,-1.44,-1.800001,44.249999,6,cluster6
1638,31.5,26.099998,-1.35,-1.800001,39.499999,5,cluster6
1639,27.9,25.199999,-1.35,-1.800001,22.25,3,cluster6
