@relation weka_habit_test_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute dis numeric
@attribute sec numeric
@attribute cle numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
2138,76.307236,73.02054,-1.095565,-2.326185,83.47171,4,30.371005,cluster4
2139,103.34876,101.16181,-1.093475,-1.21199,85.245658,3,7.431761,cluster4
2140,100.99634,97.72614,-1.090067,-1.71248,110.604361,4,8.141026,cluster4
2141,68.02704,65.84949,-1.088775,-1.454526,55.883485,3,20.05025,cluster3
2142,62.474545,61.388077,-1.086468,-1.086468,34.406284,2,5.167438,cluster3
2143,48.28026,45.036625,-1.081212,-2.389595,51.981336,4,7.298851,cluster3
2144,93.48998,92.41141,-1.07857,-1.07857,51.639275,2,6.01254,cluster4
2145,106.996765,104.8466,-1.075082,-1.7783,88.463407,3,7.188466,cluster4
2146,77.63056,76.55854,-1.07202,-1.07202,42.830306,2,7.034457,cluster4
2147,54.249874,49.980007,-1.067467,-3.125885,72.739949,5,5.56026,cluster3
2148,113.74338,112.67652,-1.06686,-1.06686,62.894417,2,5.853631,cluster4
2149,59.166958,55.973366,-1.064531,-1.237414,64.092034,4,10.054785,cluster3
2150,106.374435,105.31569,-1.058745,-1.058745,58.802813,2,5.1631,cluster4
2151,87.35295,81.03687,-1.05268,-2.00776,162.033059,7,12.53408,cluster4
2152,96.39711,95.345985,-1.051125,-1.051125,53.261971,2,7.299009,cluster4
2153,109.1391,108.09031,-1.04879,-1.04879,60.341503,2,9.204339,cluster4
2154,95.926926,91.73511,-1.047954,-2.069956,129.309316,5,7.857102,cluster4
2155,64.05552,60.922024,-1.044499,-2.23616,68.906233,4,11.965759,cluster3
2156,97.26321,96.22027,-1.04294,-1.04294,53.745411,2,4.734359,cluster4
2157,103.99198,100.866035,-1.041982,-1.416895,114.029543,4,3.986262,cluster4
2158,86.35129,83.23196,-1.039777,-1.7942,94.013492,4,5.204068,cluster4
2159,3.782562,1.709345,-1.036608,-1.545595,2.146909,3,9.769231,cluster1
2160,37.562813,33.423145,-1.034917,-1.562123,49.160826,5,9.202899,cluster3
2161,84.49166,82.42925,-1.031205,-1.112826,69.573052,3,21.979652,cluster4
2162,66.417274,64.36607,-1.025602,-1.921904,54.244087,3,7.783512,cluster3
2163,102.91345,100.86843,-1.02251,-1.15016,84.873658,3,9.471145,cluster4
2164,72.120964,71.09913,-1.021834,-1.021834,39.783359,2,18.275767,cluster4
2165,52.819997,50.779998,-1.019999,-1.419998,43.277776,3,6.238679,cluster3
2166,106.65938,103.60686,-1.017507,-2.121564,117.325386,4,22.678571,cluster4
2167,115.36541,113.33938,-1.013015,-2.01,95.570603,3,15.570905,cluster4
2168,54.86206,50.827534,-1.008631,-1.87445,74.155703,5,5.607048,cluster3
2169,97.35773,96.35146,-1.00627,-1.00627,53.808108,2,3.273196,cluster4
2170,55.439998,54.439998,-1,-1,30.522221,2,15.251958,cluster3
2171,95.21652,92.223656,-0.997621,-1.42737,103.782129,4,6.371549,cluster4
2172,63.40289,61.409706,-0.996592,-1.164243,51.958679,3,6.047619,cluster3
2173,99.7038,97.71285,-0.995475,-1.964245,81.987835,3,35.277778,cluster4
2174,5.979024,2.009164,-0.992465,-2.008728,5.971113,5,6.960867,cluster1
2175,103.27108,102.27998,-0.9911,-0.9911,57.097517,2,4.179874,cluster4
2176,70.905556,69.914696,-0.99086,-0.99086,39.116737,2,4.802028,cluster4
2177,111.886566,110.90047,-0.986096,-0.986096,61.885288,2,5.570175,cluster4
2178,119.06087,117.09624,-0.982315,-1.422305,98.276576,3,14.638318,cluster4
2179,38.852264,37.876633,-0.975631,-0.975631,21.313582,2,15.487805,cluster3
2180,100.12511,99.15244,-0.97267,-0.97267,55.354875,2,4.233427,cluster4
2181,113.848694,111.905304,-0.971695,-1.886786,94.318358,3,9.921875,cluster4
2182,60.61645,48.989513,-0.968911,-3.472237,206.634567,13,6.697683,cluster0
2183,54.989998,52.089998,-0.966666,-1.5,59.661109,4,3.885495,cluster3
2184,65.583855,64.62702,-0.956835,-0.956835,36.169688,2,12.45098,cluster3
2185,52.499999,50.589999,-0.955,-1.2,42.88611,3,14.431818,cluster3
2186,45.640003,44.690464,-0.949539,-0.949539,25.091796,2,33.553963,cluster3
2187,117.28129,116.33457,-0.94672,-0.94672,64.893294,2,10.128375,cluster4
2188,30.84252,29.89809,-0.94443,-0.94443,16.872392,2,10.079365,cluster3
2189,68.618614,59.179283,-0.943933,-2.466256,194.263129,11,9.621212,cluster0
2190,3.828186,1.944388,-0.941899,-1.193336,2.335395,3,3.848485,cluster1
2191,4.234887,1.425973,-0.936305,-1.036671,3.062237,4,7.516631,cluster1
2192,108.79741,106.93271,-0.93235,-1.03681,89.916567,3,7.341331,cluster4
2193,93.54055,92.61173,-0.92882,-0.92882,51.708967,2,8.355263,cluster4
2194,31.09,29.239999,-0.925001,-1.390001,25.008333,3,3.779762,cluster3
2195,97.86054,93.2407,-0.923968,-1.58713,159.297997,6,4.261745,cluster4
2196,109.827705,107.06019,-0.922505,-2.14725,121.088465,4,14.850542,cluster4
2197,97.12004,94.36228,-0.919253,-2.61922,105.672731,4,5.669643,cluster4
2198,18.677895,16.844444,-0.916725,-1.506804,14.637064,3,12.58389,cluster3
2199,113.748245,111.01317,-0.911692,-2.32027,125.447856,4,4.200211,cluster4
2200,112.111374,109.38466,-0.908905,-2.146599,123.152701,4,6.188869,cluster4
2201,88.4599,86.6443,-0.9078,-0.987915,72.937829,3,5.246183,cluster4
2202,3.710701,0.085101,-0.9064,-1.742865,3.289461,5,5.825688,cluster1
2203,97.038414,95.229126,-0.904644,-1.70549,79.889018,3,9.277929,cluster4
2204,62.644386,59.03151,-0.903219,-2.034386,85.162018,5,6.493629,cluster3
2205,105.75606,102.1443,-0.90294,-1.338984,144.784012,5,16.488551,cluster4
2206,54.899998,52.199997,-0.9,-1.940001,59.161108,4,5.802553,cluster3
2207,77.148224,76.24868,-0.899544,-0.899544,42.610251,2,9.076572,cluster4
2208,96.19362,92.60452,-0.897275,-1.3738,131.497637,5,9.025944,cluster4
2209,105.12203,104.22648,-0.89555,-0.89555,58.152364,2,9.544735,cluster4
2210,98.00949,94.43344,-0.894012,-2.32368,134.720799,5,3.479696,cluster4
2211,51.82007,50.929874,-0.890196,-0.890196,28.541651,2,10.285865,cluster3
2212,66.311226,64.53357,-0.888828,-1.239406,54.421282,3,10.583333,cluster3
2213,89.19816,88.31055,-0.88761,-0.88761,49.307975,2,15.119048,cluster4
2214,93.625786,92.74133,-0.884456,-0.884456,51.768643,2,7.267741,cluster4
2215,92.84313,91.962425,-0.880705,-0.880705,51.334876,2,4.668624,cluster4
2216,64.649765,63.769936,-0.879829,-0.879829,35.672139,2,5.247934,cluster3
2217,68.96201,68.08342,-0.87859,-0.87859,38.068175,2,16.917026,cluster3
2218,105.2422,100.85694,-0.877052,-1.29399,171.76144,6,11.339286,cluster4
2219,90.68456,87.18714,-0.874355,-1.498085,123.318728,5,4.440559,cluster4
2220,116.59747,114.84904,-0.874215,-1.13059,96.364831,3,10.948276,cluster4
2221,104.47848,103.60559,-0.87289,-0.87289,57.801131,2,5.474138,cluster4
2222,82.90041,80.28985,-0.870187,-1.205555,90.478743,4,5.327468,cluster4
2223,108.07209,105.46656,-0.86851,-1.56622,118.299806,4,15.9581,cluster4
2224,82.21105,79.60843,-0.86754,-1.84203,89.559182,4,4.203423,cluster4
2225,69.85842,66.39349,-0.866232,-1.879454,94.257082,5,10.845812,cluster4
2226,32.44747,30.723816,-0.861827,-0.950601,26.346029,3,4.070513,cluster3
2227,3.56,2.7,-0.86,-0.86,1.738889,2,16.282051,cluster1
2228,67.231186,66.37562,-0.855566,-0.855566,37.113002,2,3.42985,cluster3
2229,91.03304,89.3249,-0.85407,-1.353215,75.01049,3,5.557238,cluster4
2230,103.84987,102.1505,-0.849685,-1.24514,85.943336,3,4.807949,cluster4
2231,64.461876,62.776398,-0.842739,-1.153019,52.929759,3,4.256287,cluster3
2232,33.90694,32.22179,-0.842575,-1.185413,27.458405,3,8.664181,cluster3
2233,59.82752,58.98655,-0.84097,-0.84097,33.003908,2,15.875,cluster3
2234,57.129997,56.289997,-0.84,-0.84,31.505554,2,27.691796,cluster3
2235,102.1322,99.63503,-0.83239,-1.22661,112.267642,4,5.369102,cluster4
2236,106.918625,106.08883,-0.829795,-0.829795,59.168737,2,35.360878,cluster4
2237,60.649666,59.822586,-0.82708,-0.82708,33.464514,2,4.349315,cluster3
2238,114.28765,112.640625,-0.823512,-1.234635,94.667649,3,11.140351,cluster4
2239,57.339997,54.879998,-0.82,-1.26,62.516664,4,11.223451,cluster3
2240,30.28057,27.8288,-0.817257,-2.016214,32.383951,4,6.414141,cluster3
2241,4.953318,0.876569,-0.81535,-1.491598,5.52338,6,3.802395,cluster1
2242,4.7,2.26,-0.813333,-1.73,4.291667,4,22.029462,cluster1
2243,103.708115,102.896706,-0.811409,-0.811409,57.390228,2,4.004861,cluster4
2244,12.360056,0.233222,-0.808456,-5.006981,23.243762,16,13.643548,cluster1
2245,3.979693,1.560847,-0.806282,-1.349347,2.74473,4,10.895622,cluster1
2246,65.5074,60.69615,-0.801875,-1.61541,124.045204,7,19.375334,cluster0
2247,108.74389,105.5485,-0.798848,-1.110489,148.928628,5,4.482225,cluster4
2248,103.5789,101.98979,-0.794555,-0.85317,85.637339,3,6.890711,cluster4
2249,86.08463,85.29154,-0.79309,-0.79309,47.604492,2,3.935305,cluster4
2250,44.099998,40.93,-0.7925,-1.930001,59.005553,5,4.875618,cluster3
2251,87.982056,87.191765,-0.790291,-0.790291,48.659395,2,7.061122,cluster4
2252,119.194145,116.82765,-0.788832,-1.814005,131.480407,4,5.424577,cluster4
2253,103.48738,102.70035,-0.78703,-0.78703,57.274369,2,12.83291,cluster4
2254,115.596176,114.81114,-0.785036,-0.785036,64.002032,2,4.703704,cluster4
2255,109.53554,107.9792,-0.77817,-0.82184,90.619011,3,6.911057,cluster4
2256,112.2086,111.43145,-0.77715,-0.77715,62.122236,2,4.742214,cluster4
2257,105.8127,101.92917,-0.776706,-1.2771,173.718404,6,16.00791,cluster4
2258,70.44435,68.89454,-0.774905,-1.17027,58.167694,3,4.205298,cluster4
2259,106.358444,100.94311,-0.773619,-1.89624,230.239294,8,6.197066,cluster4
2260,82.894745,79.807045,-0.771925,-1.37159,112.907292,5,3.82477,cluster4
2261,28.777407,24.158062,-0.769891,-4.204146,48.587381,7,5.337828,cluster3
2262,55.799999,54.269998,-0.765001,-1.410002,45.683332,3,7.972416,cluster3
2263,53.29228,50.2489,-0.760845,-0.973855,71.748106,5,3.912672,cluster3
2264,108.465965,104.680115,-0.75717,-1.14742,178.180219,6,13.510638,cluster4
2265,79.2088,78.45317,-0.75563,-0.75563,43.794992,2,16.710526,cluster4
2266,34.36373,33.611343,-0.752387,-0.752387,18.881965,2,14.564728,cluster3
2267,8.849999,8.099999,-0.75,-0.75,4.708333,2,7.383721,cluster1
2268,59.97128,58.474148,-0.748566,-1.119266,49.455234,3,21.299577,cluster3
2269,79.33181,74.85248,-0.746555,-1.763815,151.457384,7,4.604741,cluster4
2270,79.99132,77.76395,-0.742457,-1.68165,88.039365,4,33.504153,cluster4
2271,60.464985,58.983418,-0.740784,-1.477902,49.974923,3,18.225957,cluster3
2272,59.83084,56.873257,-0.739396,-1.238053,81.500378,5,6.297959,cluster3
2273,40.071518,38.596867,-0.737325,-1.456028,32.978133,3,6.767311,cluster3
2274,9.354268,7.151223,-0.734348,-1.947096,9.112234,4,4.150327,cluster1
2275,104.872986,102.6827,-0.730095,-1.185496,115.037194,4,11.759259,cluster4
2276,54.439998,52.979998,-0.73,-1.339999,44.588887,3,5.162602,cluster3
2277,3.844814,2.389517,-0.727648,-1.146081,2.713869,3,6.888229,cluster1
2278,123.6974,120.79628,-0.72528,-1.226794,170.379887,5,23.601619,cluster4
2279,74.17224,72.73185,-0.720195,-1.13026,61.323944,3,4.078451,cluster4
2280,54.01,53.29,-0.72,-0.72,29.805556,2,13.887448,cluster3
2281,48.061825,47.343914,-0.717911,-0.717911,26.501594,2,25.6065,cluster3
2282,3.6,1.45,-0.716667,-1.02,2.838889,4,12.187632,cluster1
2283,39.410001,38.700001,-0.71,-0.71,21.697223,2,3.628571,cluster3
2284,48.978237,48.270702,-0.707535,-0.707535,27.013594,2,8.170885,cluster3
2285,100.233955,98.82081,-0.706573,-0.819555,82.908101,3,4.58581,cluster4
2286,97.60929,96.904,-0.70529,-0.70529,54.031469,2,9.852331,cluster4
2287,104.76301,104.059364,-0.703646,-0.703646,58.006215,2,3.583997,cluster4
2288,3.647513,0.83385,-0.703416,-1.055734,2.854675,5,7.766024,cluster1
2289,101.00436,97.49635,-0.701602,-1.53192,165.863448,6,33.421053,cluster4
2290,12.599999,11.899999,-0.7,-0.7,6.805555,2,4.303274,cluster1
2291,67.7629,66.36671,-0.698095,-0.98876,55.968078,3,5.498167,cluster3
2292,101.5448,100.151184,-0.696808,-1.330906,84.216132,3,5.08,cluster4
2293,65.60439,63.52356,-0.69361,-0.86712,71.793893,4,6.141079,cluster3
2294,72.54843,69.0977,-0.690146,-1.246134,118.366239,6,7.590221,cluster4
2295,51.499999,49.44,-0.686666,-1.16,55.772222,4,17.771799,cluster3
2296,70.98239,70.298164,-0.684226,-0.684226,39.244598,2,13.804348,cluster4
2297,55.86628,55.18359,-0.68269,-0.68269,30.847186,2,8.121075,cluster3
2298,80.198166,77.47896,-0.679801,-1.05365,109.530404,5,6.248149,cluster4
2299,69.750496,68.39347,-0.678513,-0.679665,57.560306,3,25.4,cluster3
2300,113.73143,113.05446,-0.67697,-0.67697,62.996081,2,4.37931,cluster4
2301,33.17625,21.682833,-0.676083,-2.147314,129.502754,18,3.840496,cluster0
2302,107.75556,107.08416,-0.6714,-0.6714,59.6777,2,12.959184,cluster4
2303,54.591465,52.58622,-0.668415,-0.890407,29.461902,4,8.902544,cluster3
2304,56.159275,54.824528,-0.667373,-1.156189,46.107469,3,5.039683,cluster3
2305,105.455414,103.45446,-0.666985,-1.41346,115.937404,4,11.892169,cluster4
2306,96.69738,92.70553,-0.665308,-1.376465,183.898859,7,11.081186,cluster4
2307,42.185658,40.19494,-0.663573,-1.6039,46.210208,4,10.492936,cluster3
2308,62.78444,61.458878,-0.662781,-0.834186,51.815662,3,4.468245,cluster3
2309,75.411446,71.44408,-0.661228,-1.20462,143.403891,7,9.409399,cluster4
2310,77.51248,75.5344,-0.65936,-1.38282,85.26241,4,7.692434,cluster4
2311,104.11876,103.46033,-0.65843,-0.65843,57.660858,2,4.535714,cluster4
2312,15.589561,12.961078,-0.657121,-1.470743,19.354389,5,5.469044,cluster1
2313,59.970512,57.34824,-0.655568,-1.134016,81.547666,5,6.165049,cluster3
2314,56.158802,54.208523,-0.650093,-1.127461,61.533156,4,3.773916,cluster3
2315,105.296326,103.996765,-0.64978,-0.911926,87.132636,3,5.374767,cluster4
2316,110.51429,108.57494,-0.64645,-1.056225,121.809575,4,24.555987,cluster4
2317,109.65671,108.36654,-0.645085,-0.71609,90.823297,3,7.466821,cluster4
2318,31.396769,30.753746,-0.643023,-0.643023,17.264032,2,30.321195,cluster3
2319,97.49362,96.21255,-0.640535,-1.05549,80.595639,3,23.725019,cluster4
2320,54.64,54,-0.64,-0.64,30.177778,2,10.716243,cluster3
2321,56.87957,56.240017,-0.639553,-0.639553,31.422107,2,17.721989,cluster3
2322,64.850044,64.212265,-0.637779,-0.637779,35.850641,2,7.603498,cluster3
2323,102.80971,102.17506,-0.63465,-0.63465,56.940214,2,6.420039,cluster4
2324,83.216774,81.31457,-0.634068,-1.447924,91.111998,4,5.752743,cluster4
2325,98.21854,97.589966,-0.628574,-0.628574,54.391252,2,9.754122,cluster4
2326,56.699997,55.449999,-0.624999,-0.78,46.772221,3,24.506177,cluster3
2327,110.87742,110.25379,-0.62363,-0.62363,61.425336,2,9.071429,cluster4
2328,4.044745,2.179702,-0.621681,-1.04258,3.59803,4,16.843436,cluster1
2329,40.92,40.3,-0.62,-0.62,22.561111,2,17.162162,cluster3
2330,113.96071,110.866356,-0.618871,-1.59466,187.544277,6,5.934579,cluster4
2331,57.019997,55.799999,-0.609999,-0.759998,47.049998,3,5.604839,cluster3
2332,88.80118,88.195145,-0.606035,-0.606035,49.165646,2,7.839506,cluster4
2333,27.424543,25.006283,-0.604565,-1.821777,37.189222,5,5.752379,cluster3
2334,114.71779,112.911446,-0.602115,-1.012084,126.583617,4,5.464456,cluster4
2335,51.951138,50.752857,-0.59914,-1.001129,42.904995,3,10.325035,cluster3
2336,104.04499,102.85386,-0.595565,-1.15241,86.362533,3,18.142857,cluster4
2337,102.13402,101.54066,-0.59336,-0.59336,56.5763,2,11.678365,cluster4
2338,76.150246,75.55773,-0.592516,-0.592516,42.141104,2,3.67052,cluster4
2339,27.101723,22.369946,-0.591472,-1.616162,60.797504,9,17.638889,cluster3
2340,122.50143,121.91014,-0.59129,-0.59129,67.892103,2,5.908788,cluster4
2341,3.736036,0.212257,-0.587297,-1.502915,3.650781,7,3.30645,cluster1
2342,76.69679,76.113144,-0.583646,-0.583646,42.447204,2,3.630586,cluster4
2343,77.76611,77.18529,-0.58082,-0.58082,43.042056,2,11.422386,cluster4
2344,101.611496,100.453,-0.579248,-0.883686,84.108974,3,6.312269,cluster4
2345,93.986725,93.40827,-0.578455,-0.578455,52.054165,2,26.664833,cluster4
2346,66.09053,60.894264,-0.577363,-1.88789,175.504866,10,5.825969,cluster0
2347,94.586975,94.01194,-0.575035,-0.575035,52.388587,2,4.907346,cluster4
2348,109.97875,109.4042,-0.57455,-0.57455,60.939708,2,9.154529,cluster4
2349,57.361713,55.079723,-0.570497,-0.893788,78.103018,5,20.483871,cluster3
2350,54.149998,53.019998,-0.565,-1.05,44.519443,3,7.743902,cluster3
2351,62.94404,62.3798,-0.56424,-0.56424,34.812178,2,10.789833,cluster3
2352,107.461365,106.336174,-0.562596,-0.598536,89.092291,3,5.419234,cluster4
2353,95.8955,95.33503,-0.56047,-0.56047,53.119592,2,4.601449,cluster4
2354,50.929874,49.25234,-0.559178,-0.86326,55.886401,4,5.63385,cluster3
2355,84.05747,83.50041,-0.55706,-0.55706,46.543856,2,22.761671,cluster4
2356,28.293257,27.73758,-0.555677,-0.555677,15.564121,2,5.42735,cluster3
2357,112.208534,110.54846,-0.553358,-0.661314,123.700468,4,11.154776,cluster4
2358,50.337547,49.235703,-0.550922,-0.76461,41.548212,3,4.930428,cluster3
2359,93.45081,92.900764,-0.550046,-0.550046,51.764326,2,4.767946,cluster4
2360,116.93074,116.381195,-0.549545,-0.549545,64.808871,2,6.370229,cluster4
2361,100.62117,100.07298,-0.54819,-0.54819,55.748375,2,14.900352,cluster4
2362,76.25238,75.16289,-0.544745,-0.56234,63.094583,3,6.3584,cluster4
2363,104.01885,102.39,-0.54295,-0.96359,114.761103,4,6.48291,cluster4
2364,3.822648,2.196796,-0.541951,-1.510947,3.752898,4,4.373641,cluster1
2365,105.22634,104.14453,-0.540905,-0.818956,87.315099,3,9.026762,cluster4
2366,54.32341,53.249363,-0.537023,-0.54094,44.820901,3,23.651429,cluster3
2367,94.141754,93.6088,-0.532954,-0.532954,52.152932,2,4.151897,cluster4
2368,102.287094,101.22358,-0.531757,-0.92969,84.906651,3,10.666433,cluster4
2369,38.840001,37.779999,-0.530001,-0.920002,32.033334,3,8.69863,cluster3
2370,40.277935,38.698,-0.526645,-1.25185,43.602693,4,5.172593,cluster3
2371,53.205868,52.683212,-0.522656,-0.522656,29.413633,2,4.423451,cluster3
2372,111.7751,106.564255,-0.521084,-1.05687,334.778646,11,4.277013,cluster4
2373,40.67,40.149998,-0.520002,-0.520002,22.449999,2,6.684211,cluster3
2374,119.80971,118.250916,-0.519598,-0.79897,132.323877,4,4.573469,cluster4
2375,109.31252,108.79437,-0.51815,-0.51815,60.585247,2,4.126253,cluster4
2376,86.32489,85.808525,-0.516365,-0.516365,47.814838,2,8.787581,cluster4
2377,62.37348,61.859474,-0.514006,-0.514006,34.509154,2,7.035084,cluster3
2378,51.679999,51.169999,-0.51,-0.51,28.569444,2,4.635036,cluster3
2379,89.17055,88.66059,-0.50996,-0.50996,49.397539,2,4.260732,cluster4
2380,57.38943,55.35585,-0.508395,-0.774244,78.139132,5,4.618814,cluster3
2381,55.02528,54.519943,-0.505337,-0.505337,30.429229,2,16.365151,cluster3
2382,3.506687,1.498252,-0.502109,-1.079108,2.979057,5,4.684549,cluster1
2383,41,40.5,-0.5,-0.5,22.638889,2,4.738806,cluster3
2384,97.87387,97.37722,-0.49665,-0.49665,54.236414,2,4.283237,cluster4
2385,83.39242,82.8974,-0.49502,-0.49502,46.191617,2,3.35626,cluster4
2386,73.99431,73.01315,-0.49058,-0.94722,61.126264,3,35.410688,cluster3
2387,54.868835,53.40619,-0.487548,-0.840137,60.064348,4,14.767442,cluster3
2388,18.469116,15.069829,-0.485612,-0.885408,36.21615,8,14.514918,cluster1
2389,105.98393,104.533325,-0.483535,-0.77282,117.125088,4,25.4831,cluster4
2390,41.584255,40.620102,-0.482077,-0.620556,34.290282,3,12.65748,cluster3
2391,55.139998,53.7,-0.479999,-1.139998,60.208333,4,7.108674,cluster3
2392,106.72207,106.24241,-0.47966,-0.47966,59.1568,2,4.586646,cluster4
2393,67.23874,66.294464,-0.472138,-0.65073,55.589226,3,4.884615,cluster3
2394,4.54,3.6,-0.47,-0.7,3.455556,3,10.762712,cluster1
2395,112.72271,112.25277,-0.46994,-0.46994,62.493189,2,4.102087,cluster4
2396,57.34702,55.939526,-0.469165,-0.839658,47.164974,4,4.17525,cluster3
2397,81.50611,81.03795,-0.46816,-0.46816,45.151128,2,5.703085,cluster4
2398,10.633978,10.171271,-0.462707,-0.462707,5.779236,2,4.786804,cluster1
2399,62.89878,61.974678,-0.462051,-0.83078,52.133032,3,20.566971,cluster3
2400,48.068928,47.608723,-0.460205,-0.460205,26.577125,2,11.273261,cluster3
2401,111.671616,111.212524,-0.459092,-0.459092,61.912261,2,4.967715,cluster4
2402,107.397865,106.48762,-0.455122,-0.69157,89.184632,3,4.123377,cluster4
2403,108.05524,107.605156,-0.450084,-0.450084,59.905666,2,4.225487,cluster4
2404,48.599998,47.699997,-0.450001,-0.680002,40.188887,3,4.542632,cluster3
2405,43.080708,41.730717,-0.449997,-0.546871,47.164074,4,4.678331,cluster3
2406,110.64495,109.30633,-0.446207,-0.67209,122.035919,4,5.855827,cluster4
2407,76.94322,75.61817,-0.441683,-0.72109,84.807325,4,17.368662,cluster4
2408,47.994457,47.115143,-0.439657,-0.86084,39.512005,3,15.620715,cluster3
2409,82.2872,80.9742,-0.437667,-1.05632,90.767633,4,4.288398,cluster4
2410,66.523506,65.22853,-0.431659,-1.240206,72.859941,4,4.497041,cluster3
2411,7.33,6.04,-0.43,-0.74,7.294444,4,26.591243,cluster6
2412,42.729999,42.299999,-0.43,-0.43,23.619444,2,5.653275,cluster3
2413,78.85915,77.148224,-0.427731,-1.119246,108.12188,5,6.30859,cluster4
2414,41.399998,40.549998,-0.425,-0.79,34.24722,3,5.245702,cluster3
2415,62.03901,60.354504,-0.421127,-0.76556,84.90158,5,3.451087,cluster3
2416,64.02264,62.76042,-0.42074,-0.530407,70.351171,4,8.78173,cluster3
2417,104.63706,104.21702,-0.42004,-0.42004,58.015022,2,14.010848,cluster4
2418,71.32502,70.9066,-0.41842,-0.41842,39.508783,2,5.876143,cluster4
2419,15.212561,13.962938,-0.416541,-0.73305,16.024712,4,4.002853,cluster1
2420,62.623573,61.3795,-0.414691,-0.73962,68.7694,4,5.720721,cluster3
2421,94.951614,94.12791,-0.411852,-0.46507,78.797918,3,5.514266,cluster4
2422,100.12533,99.71747,-0.40786,-0.40786,55.511889,2,8.90513,cluster4
2423,114.538246,113.320404,-0.405947,-0.860446,126.804247,4,18.809381,cluster4
2424,37.382587,36.573563,-0.404512,-0.496582,30.840637,3,3.890306,cluster3
2425,97.79972,96.99274,-0.40349,-0.719276,81.075807,3,8.713991,cluster4
2426,115.218704,114.01392,-0.401595,-0.9235,127.153655,4,4.871716,cluster4
2427,7.923354,7.127695,-0.39783,-0.701911,6.186803,3,8.0206,cluster1
2428,45.73,44.54,-0.396667,-0.73,50.008333,4,3.58416,cluster3
2429,50.47954,50.08555,-0.39399,-0.39399,27.934747,2,3.356296,cluster3
2430,107.79868,107.40737,-0.39131,-0.39131,59.779458,2,7.642624,cluster4
2431,54.401676,54.014,-0.387676,-0.387676,30.115466,2,2.679325,cluster3
2432,118.430374,117.274796,-0.385193,-0.8404,131.003114,4,3.442888,cluster4
2433,50.662426,49.894093,-0.384167,-0.709806,41.808094,3,5.772727,cluster3
2434,11.540118,10.781474,-0.379322,-0.696622,9.212524,3,3.052885,cluster1
2435,54.948864,54.193207,-0.377829,-0.513443,45.513534,3,25.53291,cluster3
2436,114.88535,114.50796,-0.37739,-0.37739,63.720364,2,3.37766,cluster4
2437,41.742073,40.240364,-0.375427,-0.885076,57.174808,5,33.627553,cluster3
2438,100.75432,100.00934,-0.37249,-0.599325,83.714535,3,24.423077,cluster4
2439,103.66755,103.295494,-0.372056,-0.372056,57.489734,2,4.076811,cluster4
2440,9.714109,9.342366,-0.371743,-0.371743,5.293465,2,11.545786,cluster1
2441,105.2845,104.91573,-0.36877,-0.36877,58.388953,2,6.547051,cluster4
2442,3.717943,1.165043,-0.3647,-0.751107,5.709594,8,3.963896,cluster1
2443,105.01886,104.65808,-0.36078,-0.36078,58.243594,2,5.291667,cluster4
2444,46.67667,46.316956,-0.359714,-0.359714,25.831563,2,5.979227,cluster3
2445,68.72179,67.287605,-0.358546,-0.57777,94.520232,5,4.018987,cluster4
2446,96.48458,96.12684,-0.35774,-0.35774,53.503172,2,4.008895,cluster4
2447,49.699196,49.34281,-0.356386,-0.356386,27.511668,2,9.827712,cluster3
2448,106.16237,104.75202,-0.352587,-0.459566,146.553098,5,5.0831,cluster4
2449,55.818207,55.11727,-0.350469,-0.598257,46.154285,3,4.206477,cluster3
2450,94.54589,94.1972,-0.34869,-0.34869,52.428636,2,19.97666,cluster4
2451,54.899998,54.209998,-0.345,-0.35,45.461109,3,6.614583,cluster3
2452,108.009254,107.665115,-0.344139,-0.344139,59.909547,2,4.841536,cluster4
2453,74.80329,72.751335,-0.341992,-0.45789,143.479993,7,30.444595,cluster4
2454,103.11885,102.7804,-0.33845,-0.33845,57.194236,2,7.876812,cluster4
2455,99.879395,99.54304,-0.336355,-0.336355,55.395121,2,10.409836,cluster4
2456,19.062515,18.730412,-0.332103,-0.332103,10.498035,2,4.980238,cluster3
2457,62.49906,62.167236,-0.331824,-0.331824,34.629527,2,4.344845,cluster3
2458,93.05763,92.726364,-0.331266,-0.331266,51.606665,2,7.217931,cluster4
2459,105.09066,104.43141,-0.329625,-0.60357,87.376958,3,12.9065,cluster4
2460,43.537647,43.208237,-0.32941,-0.32941,24.096079,2,3.657587,cluster3
2461,101.96788,101.64015,-0.32773,-0.32773,56.557786,2,27.608696,cluster4
2462,3.605621,1.971194,-0.326885,-0.950357,4.603197,6,9.477612,cluster1
2463,68.63126,67.65323,-0.32601,-0.33882,75.708603,4,15.325548,cluster4
2464,53.609998,52.969998,-0.32,-0.51,44.355554,3,21.166667,cluster3
2465,66.36671,66.04776,-0.31895,-0.31895,36.781797,2,4.319728,cluster3
2466,58.56689,58.24844,-0.31845,-0.31845,32.448703,2,5.542634,cluster3
2467,5.118135,1.960038,-0.31581,-1.311164,11.460474,11,4.452638,cluster1
2468,93.849304,93.535736,-0.313568,-0.313568,52.0514,2,6.032188,cluster4
2469,103.36116,103.049324,-0.311836,-0.311836,57.336246,2,7.9375,cluster4
